compound_id	target_gene	metapath	dwpc
CHEMBL1261	EEF1A2	CsGiG	0.08191569810138649
CHEMBL1200547	EEF1A2	CsGiG	0.13553580625793976
CHEMBL2105994	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1231071	EEF1A2	CsGiG	0.05202283244495783
CHEMBL692	EEF1A2	CsGiG	0.17435175095400718
PUBCHEM:783	EEF1A2	CsGiG	0.08528854911358413
CHEMBL359504	EEF1A2	CsGiG	0.030084598996197743
CHEMBL2146125	EEF1A2	CsGiG	0.06350094856611548
PUBCHEM:923	EEF1A2	CsGiG	0.06965152556291596
CHEMBL1140	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1098659	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1187	EEF1A2	CsGiG	0.056334446520274466
CHEMBL1160571	EEF1A2	CsGiG	0.08528854911358413
CHEMBL2097002	EEF1A2	CsGiG	0.08528854911358413
CHEMBL1200456	EEF1A2	CsGiG	0.1155794387967333
CHEMBL254951	EEF1A2	CsGiG	0.022799862547679507
CHEMBL25	EEF1A2	CsGiG	0.03672109422898529
PUBCHEM:2514	EEF1A2	CsGiG	0.08234725168299711
CHEMBL1241153	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1200864	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1234613	EEF1A2	CsGiG	0.03672109422898529
CHEMBL14249	EEF1A2	CsGiG	0.09023487140560846
CHEMBL14830	EEF1A2	CsGiG	0.09023487140560846
CHEMBL1627075	EEF1A2	CsGiG	0.08014103080605957
CHEMBL1200391	EEF1A2	CsGiG	0.09190573897766807
CHEMBL348107	EEF1A2	CsGiG	0.03672109422898529
PUBCHEM:6830	EEF1A2	CsGiG	0.04463218872525072
CHEMBL119596	EEF1A2	CsGiG	0.030084598996197743
CHEMBL1235226	EEF1A2	CsGiG	0.08528854911358413
CHEMBL1235254	EEF1A2	CsGiG	0.030084598996197743
CHEMBL384759	EEF1A2	CsGiG	0.04463218872525072
PUBCHEM:10214	EEF1A2	CsGiG	0.08528854911358413
CHEMBL1255782	EEF1A2	CsGiG	0.03672109422898529
CHEMBL572546	EEF1A2	CsGiG	0.08528854911358413
CHEMBL1230866	EEF1A2	CsGiG	0.03672109422898529
PUBCHEM:14888	EEF1A2	CsGiG	0.027829385431631187
PUBCHEM:23931	EEF1A2	CsGiG	0.03672109422898529
PUBCHEM:23977	EEF1A2	CsGiG	0.08528854911358413
CHEMBL1411246	EEF1A2	CsGiG	0.09023487140560846
CHEMBL1200929	EEF1A2	CsGiG	0.03672109422898529
CHEMBL177367	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1255943	EEF1A2	CsGiG	0.030084598996197743
CHEMBL1230989	EEF1A2	CsGiG	0.08528854911358413
CHEMBL1233085	EEF1A2	CsGiG	0.04987592899129481
CHEMBL1229766	EEF1A2	CsGiG	0.030084598996197743
PUBCHEM:64730	EEF1A2	CsGiG	0.030084598996197743
CHEMBL1372	EEF1A2	CsGiG	0.030084598996197743
CHEMBL215645	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1234276	EEF1A2	CsGiG	0.09190573897766807
PUBCHEM:82127	EEF1A2	CsGiG	0.02732788317610403
PUBCHEM:84265	EEF1A2	CsGiG	0.15256078894670588
CHEMBL1213327	EEF1A2	CsGiG	0.03672109422898529
CHEMBL345292	EEF1A2	CsGiG	0.030084598996197743
PUBCHEM:97538	EEF1A2	CsGiG	0.030084598996197743
CHEMBL113178	EEF1A2	CsGiG	0.1558929466046397
CHEMBL1236315	EEF1A2	CsGiG	0.08528854911358413
CHEMBL1543	EEF1A2	CsGiG	0.030084598996197743
PUBCHEM:188966	EEF1A2	CsGiG	0.05202283244495783
CHEMBL1351908	EEF1A2	CsGiG	0.03672109422898529
CHEMBL406270	EEF1A2	CsGiG	0.05202283244495783
PUBCHEM:440758	EEF1A2	CsGiG	0.08528854911358413
PUBCHEM:444104	EEF1A2	CsGiG	0.030084598996197743
PUBCHEM:444493	EEF1A2	CsGiG	0.03672109422898529
CHEMBL165	EEF1A2	CsGiG	0.03672109422898529
PUBCHEM:448209	EEF1A2	CsGiG	0.15256078894670588
CHEMBL489	EEF1A2	CsGiG	0.05202283244495783
CHEMBL1488586	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1605795	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1329446	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1524482	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1352897	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1537098	EEF1A2	CsGiG	0.03672109422898529
CHEMBL405317	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1470676	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1361922	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1310144	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1587117	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1310435	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1332512	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1506503	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1884996	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1518184	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1461730	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1383149	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1403014	EEF1A2	CsGiG	0.03672109422898529
CHEMBL15770	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1910655	EEF1A2	CsGiG	0.03672109422898529
CHEMBL261123	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1470904	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1573366	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1606031	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1320007	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1351963	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1363796	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1417851	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1610938	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1339678	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1392142	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1320794	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1406361	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1525789	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1562575	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1605021	EEF1A2	CsGiG	0.03672109422898529
CHEMBL441	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1385073	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1480522	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1376674	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1583768	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1352521	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1595790	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1583837	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1486874	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1579258	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1500447	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1569984	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1303404	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1507250	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1453996	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1496413	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1573994	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1597561	EEF1A2	CsGiG	0.03672109422898529
PUBCHEM:5287712	EEF1A2	CsGiG	0.030084598996197743
PUBCHEM:5288232	EEF1A2	CsGiG	0.030084598996197743
PUBCHEM:5321487	EEF1A2	CsGiG	0.03672109422898529
PUBCHEM:5326960	EEF1A2	CsGiG	0.030084598996197743
CHEMBL3190653	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1330583	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1904348	EEF1A2	CsGiG	0.03672109422898529
CHEMBL3192121	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1973921	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1423731	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1539980	EEF1A2	CsGiG	0.03672109422898529
CHEMBL3199915	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1569988	EEF1A2	CsGiG	0.03672109422898529
CHEMBL3198633	EEF1A2	CsGiG	0.03672109422898529
CHEMBL374308	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1324188	EEF1A2	CsGiG	0.03672109422898529
PUBCHEM:6857725	EEF1A2	CsGiG	0.030084598996197743
CHEMBL1503659	EEF1A2	CsGiG	0.03672109422898529
CHEMBL3192138	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1392611	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1457961	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1378232	EEF1A2	CsGiG	0.03672109422898529
CHEMBL2004141	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1965654	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1481543	EEF1A2	CsGiG	0.03672109422898529
CHEMBL3193873	EEF1A2	CsGiG	0.03672109422898529
CHEMBL3195657	EEF1A2	CsGiG	0.03672109422898529
CHEMBL3191218	EEF1A2	CsGiG	0.03672109422898529
CHEMBL3198939	EEF1A2	CsGiG	0.03672109422898529
CHEMBL3191946	EEF1A2	CsGiG	0.03672109422898529
CHEMBL3195389	EEF1A2	CsGiG	0.03672109422898529
CHEMBL3193530	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1339283	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1333930	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1495977	EEF1A2	CsGiG	0.03672109422898529
PUBCHEM:12876354	EEF1A2	CsGiG	0.05202283244495783
CHEMBL1971760	EEF1A2	CsGiG	0.03672109422898529
CHEMBL3190911	EEF1A2	CsGiG	0.03672109422898529
PUBCHEM:16760241	EEF1A2	CsGiG	0.15256078894670588
PUBCHEM:18628280	EEF1A2	CsGiG	0.08528854911358413
PUBCHEM:18931838	EEF1A2	CsGiG	0.08528854911358413
PUBCHEM:19420248	EEF1A2	CsGiG	0.029879271025904718
PUBCHEM:20042692	EEF1A2	CsGiG	0.1155794387967333
PUBCHEM:20274032	EEF1A2	CsGiG	0.08234725168299711
PUBCHEM:20395750	EEF1A2	CsGiG	0.09190573897766807
CHEMBL1472925	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1301042	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1312738	EEF1A2	CsGiG	0.03672109422898529
PUBCHEM:24892762	EEF1A2	CsGiG	0.08528854911358413
CHEMBL321214	EEF1A2	CsGiG	0.030084598996197743
PUBCHEM:46936447	EEF1A2	CsGiG	0.05202283244495783
PUBCHEM:46936762	EEF1A2	CsGiG	0.05202283244495783
PUBCHEM:49866839	EEF1A2	CsGiG	0.030084598996197743
PUBCHEM:72193709	EEF1A2	CsGiG	0.03672109422898529
CHEMBL457299	EEF1A2	CsGiG	0.09190573897766807
CHEMBL539	EEF1A2	CsGiG	0.08234725168299711
PUBCHEM:181	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1159819	EEF1A2	CsGiG	0.13553580625793976
CHEMBL1329786	EEF1A2	CsGiG	0.08014103080605957
CHEMBL1214873	EEF1A2	CsGiG	0.15256078894670588
PUBCHEM:620	EEF1A2	CsGiG	0.05202283244495783
CHEMBL100476	EEF1A2	CsGiG	0.030084598996197743
CHEMBL1201369	EEF1A2	CsGiG	0.04463218872525072
PUBCHEM:813	EEF1A2	CsGiG	0.02732788317610403
CHEMBL1200861	EEF1A2	CsGiG	0.08528854911358413
CHEMBL1200760	EEF1A2	CsGiG	0.06965152556291596
PUBCHEM:990	EEF1A2	CsGiG	0.08528854911358413
CHEMBL1208642	EEF1A2	CsGiG	0.08528854911358413
PUBCHEM:2891	EEF1A2	CsGiG	0.08528854911358413
CHEMBL1165003	EEF1A2	CsGiG	0.03672109422898529
PUBCHEM:3486	EEF1A2	CsGiG	0.030084598996197743
CHEMBL151763	EEF1A2	CsGiG	0.03672109422898529
PUBCHEM:5133	EEF1A2	CsGiG	0.030084598996197743
CHEMBL1376	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1090755	EEF1A2	CsGiG	0.023662853344573912
CHEMBL1232391	EEF1A2	CsGiG	0.05202283244495783
CHEMBL1161633	EEF1A2	CsGiG	0.08528854911358413
CHEMBL1206211	EEF1A2	CsGiG	0.030084598996197743
CHEMBL2137046	EEF1A2	CsGiG	0.05202283244495783
PUBCHEM:197474	EEF1A2	CsGiG	0.03672109422898529
PUBCHEM:447049	EEF1A2	CsGiG	0.03672109422898529
CHEMBL1236347	EEF1A2	CsGiG	0.15256078894670588
CHEMBL177327	EEF1A2	CsGiG	0.030084598996197743
PUBCHEM:4473092	EEF1A2	CsGiG	0.030084598996197743
PUBCHEM:4473609	EEF1A2	CsGiG	0.05202283244495783
PUBCHEM:4631220	EEF1A2	CsGiG	0.030084598996197743
CHEMBL1732490	EEF1A2	CsGiG	0.03672109422898529
PUBCHEM:12876353	EEF1A2	CsGiG	0.05202283244495783
CHEMBL318812	EEF1A2	CsGiG	0.030084598996197743
PUBCHEM:19002523	EEF1A2	CsGiG	0.030084598996197743
CHEMBL1240927	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL278315	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL170365	EEF1A1	CsGpPW	0.020095628328505033
CHEMBL1356	EEF1A1	CsGpPW	0.020243907780544076
CHEMBL2146121	EEF1A1	CsGpPW	0.013045053013534072
CHEMBL1261	EEF1A1	CsGpPW	0.014123560432040222
CHEMBL1200547	EEF1A1	CsGpPW	0.015150864933554352
CHEMBL2105994	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL136061	EEF1A1	CsGpPW	0.008218123316573251
CHEMBL1046	EEF1A1	CsGpPW	0.008218123316573251
CHEMBL692	EEF1A1	CsGpPW	0.020318184276718564
CHEMBL359504	EEF1A1	CsGpPW	0.020243907780544076
CHEMBL2146125	EEF1A1	CsGpPW	0.05521795188656923
PUBCHEM:923	EEF1A1	CsGpPW	0.01611447431008772
CHEMBL1140	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1098659	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1187	EEF1A1	CsGpPW	0.032892918879259284
CHEMBL1200456	EEF1A1	CsGpPW	0.033164189782779956
CHEMBL254951	EEF1A1	CsGpPW	0.032193191311211275
CHEMBL25	EEF1A1	CsGpPW	0.018434883745386255
PUBCHEM:2514	EEF1A1	CsGpPW	0.023615362552989155
CHEMBL388560	EEF1A1	CsGpPW	0.0222352628276244
CHEMBL1241153	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1200864	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1234613	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL14249	EEF1A1	CsGpPW	0.03742325535960037
CHEMBL14830	EEF1A1	CsGpPW	0.03742325535960037
CHEMBL1627073	EEF1A1	CsGpPW	0.0222352628276244
CHEMBL1315633	EEF1A1	CsGpPW	0.0222352628276244
CHEMBL1627075	EEF1A1	CsGpPW	0.01837966471255849
CHEMBL301523	EEF1A1	CsGpPW	0.008218123316573251
CHEMBL43068	EEF1A1	CsGpPW	0.0222352628276244
CHEMBL54976	EEF1A1	CsGpPW	0.0222352628276244
CHEMBL1200391	EEF1A1	CsGpPW	0.013045053013534072
CHEMBL348107	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1627076	EEF1A1	CsGpPW	0.0493551383964375
PUBCHEM:6830	EEF1A1	CsGpPW	0.057594802082786424
CHEMBL119596	EEF1A1	CsGpPW	0.020243907780544076
CHEMBL1235254	EEF1A1	CsGpPW	0.020243907780544076
CHEMBL1275977	EEF1A1	CsGpPW	0.020095628328505033
CHEMBL384759	EEF1A1	CsGpPW	0.057594802082786424
CHEMBL1255782	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1230866	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1206239	EEF1A1	CsGpPW	0.008218123316573251
CHEMBL1234326	EEF1A1	CsGpPW	0.008218123316573251
PUBCHEM:14888	EEF1A1	CsGpPW	0.046474989629453525
CHEMBL1167	EEF1A1	CsGpPW	0.0222352628276244
CHEMBL3184791	EEF1A1	CsGpPW	0.0222352628276244
CHEMBL2105054	EEF1A1	CsGpPW	0.008218123316573251
PUBCHEM:23931	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1411246	EEF1A1	CsGpPW	0.03742325535960037
CHEMBL1200929	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL177367	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1255943	EEF1A1	CsGpPW	0.020243907780544076
CHEMBL1233085	EEF1A1	CsGpPW	0.04196583516172873
CHEMBL1229766	EEF1A1	CsGpPW	0.020243907780544076
PUBCHEM:64730	EEF1A1	CsGpPW	0.020243907780544076
CHEMBL1372	EEF1A1	CsGpPW	0.020243907780544076
CHEMBL1214186	EEF1A1	CsGpPW	0.0222352628276244
CHEMBL1171272	EEF1A1	CsGpPW	0.008218123316573251
CHEMBL284377	EEF1A1	CsGpPW	0.042889232723765894
PUBCHEM:72332	EEF1A1	CsGpPW	0.00428605367659843
CHEMBL215645	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1234276	EEF1A1	CsGpPW	0.013045053013534072
PUBCHEM:82127	EEF1A1	CsGpPW	0.01837966471255849
PUBCHEM:83606	EEF1A1	CsGpPW	0.008218123316573251
CHEMBL1213327	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL171281	EEF1A1	CsGpPW	0.008218123316573251
PUBCHEM:93082	EEF1A1	CsGpPW	0.0222352628276244
CHEMBL103247	EEF1A1	CsGpPW	0.0222352628276244
CHEMBL345292	EEF1A1	CsGpPW	0.020243907780544076
PUBCHEM:97538	EEF1A1	CsGpPW	0.020243907780544076
CHEMBL378605	EEF1A1	CsGpPW	0.020095628328505033
CHEMBL113178	EEF1A1	CsGpPW	0.04284813672842157
CHEMBL330546	EEF1A1	CsGpPW	0.008218123316573251
PUBCHEM:123991	EEF1A1	CsGpPW	0.008218123316573251
CHEMBL1543	EEF1A1	CsGpPW	0.020243907780544076
CHEMBL574817	EEF1A1	CsGpPW	0.0222352628276244
CHEMBL1229561	EEF1A1	CsGpPW	0.0222352628276244
CHEMBL2206196	EEF1A1	CsGpPW	0.0222352628276244
PUBCHEM:165838	EEF1A1	CsGpPW	0.020095628328505033
PUBCHEM:168161	EEF1A1	CsGpPW	0.020095628328505033
CHEMBL857	EEF1A1	CsGpPW	0.008218123316573251
PUBCHEM:189854	EEF1A1	CsGpPW	0.0222352628276244
CHEMBL72388	EEF1A1	CsGpPW	0.020095628328505033
CHEMBL197110	EEF1A1	CsGpPW	0.008218123316573251
CHEMBL1351908	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL423192	EEF1A1	CsGpPW	0.00428605367659843
PUBCHEM:439417	EEF1A1	CsGpPW	0.0222352628276244
PUBCHEM:439424	EEF1A1	CsGpPW	0.020095628328505033
CHEMBL2104870	EEF1A1	CsGpPW	0.00428605367659843
CHEMBL553426	EEF1A1	CsGpPW	0.008218123316573251
PUBCHEM:439750	EEF1A1	CsGpPW	0.0222352628276244
PUBCHEM:440416	EEF1A1	CsGpPW	0.020095628328505033
CHEMBL126	EEF1A1	CsGpPW	0.008218123316573251
PUBCHEM:444080	EEF1A1	CsGpPW	0.0222352628276244
PUBCHEM:444104	EEF1A1	CsGpPW	0.020243907780544076
PUBCHEM:444493	EEF1A1	CsGpPW	0.018434883745386255
PUBCHEM:444718	EEF1A1	CsGpPW	0.008218123316573251
CHEMBL165	EEF1A1	CsGpPW	0.018434883745386255
PUBCHEM:446207	EEF1A1	CsGpPW	0.020095628328505033
PUBCHEM:446782	EEF1A1	CsGpPW	0.020095628328505033
PUBCHEM:451597	EEF1A1	CsGpPW	0.008218123316573251
PUBCHEM:475367	EEF1A1	CsGpPW	0.008218123316573251
CHEMBL1488586	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1605795	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1329446	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1524482	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1352897	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1537098	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL405317	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1470676	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1361922	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1310144	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1587117	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1310435	EEF1A1	CsGpPW	0.018434883745386255
PUBCHEM:1151030	EEF1A1	CsGpPW	0.03813816224365146
CHEMBL1332512	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1506503	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1884996	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1518184	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1461730	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1383149	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1403014	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL15770	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1910655	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL261123	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1470904	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1573366	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1606031	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1320007	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1351963	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1363796	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1417851	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1610938	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1339678	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1392142	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1320794	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1406361	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1525789	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1562575	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1605021	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1256987	EEF1A1	CsGpPW	0.0222352628276244
CHEMBL441	EEF1A1	CsGpPW	0.018434883745386255
PUBCHEM:3080744	EEF1A1	CsGpPW	0.020095628328505033
CHEMBL1385073	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1480522	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1376674	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1583768	EEF1A1	CsGpPW	0.018434883745386255
PUBCHEM:3246323	EEF1A1	CsGpPW	0.042889232723765894
CHEMBL1352521	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1595790	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1583837	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1486874	EEF1A1	CsGpPW	0.018434883745386255
PUBCHEM:3556268	EEF1A1	CsGpPW	0.0222352628276244
CHEMBL1579258	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1500447	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1569984	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1303404	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1507250	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1453996	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1496413	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1573994	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1597561	EEF1A1	CsGpPW	0.018434883745386255
PUBCHEM:5287712	EEF1A1	CsGpPW	0.020243907780544076
PUBCHEM:5287987	EEF1A1	CsGpPW	0.0222352628276244
PUBCHEM:5288232	EEF1A1	CsGpPW	0.020243907780544076
PUBCHEM:5289071	EEF1A1	CsGpPW	0.020095628328505033
CHEMBL458512	EEF1A1	CsGpPW	0.0222352628276244
PUBCHEM:5289145	EEF1A1	CsGpPW	0.0222352628276244
PUBCHEM:5289231	EEF1A1	CsGpPW	0.008218123316573251
PUBCHEM:5289243	EEF1A1	CsGpPW	0.008218123316573251
PUBCHEM:5289394	EEF1A1	CsGpPW	0.008218123316573251
PUBCHEM:5321487	EEF1A1	CsGpPW	0.018434883745386255
PUBCHEM:5326960	EEF1A1	CsGpPW	0.020243907780544076
CHEMBL3190653	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1330583	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1904348	EEF1A1	CsGpPW	0.018434883745386255
PUBCHEM:5496803	EEF1A1	CsGpPW	0.008218123316573251
CHEMBL3192121	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1973921	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1423731	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1539980	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL3199915	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1569988	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL3198633	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1200937	EEF1A1	CsGpPW	0.008218123316573251
PUBCHEM:6449989	EEF1A1	CsGpPW	0.008218123316573251
CHEMBL374308	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1324188	EEF1A1	CsGpPW	0.018434883745386255
PUBCHEM:6857725	EEF1A1	CsGpPW	0.020243907780544076
CHEMBL361497	EEF1A1	CsGpPW	0.004120565418941529
CHEMBL1234265	EEF1A1	CsGpPW	0.008218123316573251
CHEMBL1503659	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL3192138	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1392611	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1457961	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1378232	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL105720	EEF1A1	CsGpPW	0.008218123316573251
CHEMBL2004141	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1965654	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1481543	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL3193873	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL3195657	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL3191218	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL3198939	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL3191946	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL3195389	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL3193530	EEF1A1	CsGpPW	0.018434883745386255
PUBCHEM:10691837	EEF1A1	CsGpPW	0.0222352628276244
PUBCHEM:10878285	EEF1A1	CsGpPW	0.008218123316573251
PUBCHEM:10965805	EEF1A1	CsGpPW	0.0222352628276244
PUBCHEM:11062499	EEF1A1	CsGpPW	0.008218123316573251
CHEMBL1339283	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1333930	EEF1A1	CsGpPW	0.018434883745386255
CHEMBL1495977	EEF1A1	CsGpPW	0.018434883745386255
PUBCHEM:12803287	EEF1A1	CsGpPW	0.020095628328505033
