rank_network,rank_chemistry,compound_id,pref_name,best_metapath,best_target_gene,dwpc_at_best,p_cell_min,p_minp,q_bh,p_bonferroni,p_westfall_young,significant_bh,significant_bonferroni,significant_wy,edge_layers,n_seed_targets,pchembl_max,pchembl_EEF1A1,pchembl_EEF1A2,paralogue_log_selectivity,evidence_types,chembl_targets,stitch_score_max,stitch_experimental_max,stitch_database_max,stitch_textmining_max_discarded,stitch_targets,binds_eef1a_directly,substrate_relation_only,seed_targets,evidence_grade,assay_protein,n_supporting_assays,max_seed_proteins_in_one_document,example_assay_description,tractable_small_molecule,nucleotide_cofactor,structural_exclusion_reason,n_heavy_atoms,n_rings,sa_score,max_phase,alogp,mw,n_vendors,example_vendors,canonical_smiles,inchikey,pubchem_cid,structure_source
214,,PUBCHEM:2514,cadmium,CsGiG,EEF1A2,0.0823472516829971,0.0438956104389561,0.1522847715228477,0.3173785425195798,1.0,1.0,False,False,False,STITCH,7,,,,,,,700.0,644.0,700.0,232.0,EEF1G|HSF1|PAPSS1|PAPSS2|RPL3|RPL4|RPL7,False,False,EEF1G|HSF1|PAPSS1|PAPSS2|RPL3|RPL4|RPL7,stitch_only,,,,,False,False,contains metal/metalloid; acyclic; MW 233 < 250; 9 heavy atoms < 18,9,0,2.0,,,232.516,10,AKos Consulting & Solutions; Alfa Chemistry; CATO Research Chemicals Inc.; Molport; Molport,CC(=O)O.CC(=O)O.[Cd],,2514.0,
215,,PUBCHEM:1151030,LS-40231,CsGpPW,EEF1A1,0.0381381622436514,0.067993200679932,0.2132786721327867,0.4424292454475483,1.0,1.0,False,False,False,STITCH,2,,,,,,,752.0,752.0,0.0,0.0,RPS2|RPS3A,False,False,RPS2|RPS3A,stitch_only,,,,,True,False,,35,5,3.91,,,480.6490000000003,4,Ambinter; BOC Sciences; BenchChem; EvitaChem,CCC1CN2CCC3=CC(=C(C=C3C2CC1CC4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC,,1151030.0,
216,,PUBCHEM:923,sodium,CsGiG,EEF1A2,0.0696515255629159,0.0782921707829217,0.2547745225477452,0.5260622085939555,1.0,1.0,False,False,False,STITCH,6,,,,,,,644.0,644.0,0.0,241.0,EEF1G|PAPSS1|PAPSS2|RPL3|RPL4|RPL7,False,False,EEF1G|PAPSS1|PAPSS2|RPL3|RPL4|RPL7,stitch_only,,,,,False,False,inorganic (no carbon); contains metal/metalloid; acyclic; MW 23 < 250; 1 heavy atoms < 18,1,0,8.48,,,22.99,15,Alfa Chemistry; Ambinter; BOC Sciences; BenchChem; BenchChem,[Na+],,923.0,
217,,CHEMBL1200760,sodium,CsGiG,EEF1A2,0.0696515255629159,0.0830916908309169,0.267973202679732,0.5507651999776981,1.0,1.0,False,False,False,STITCH,6,,,,,,,644.0,644.0,0.0,241.0,EEF1G|PAPSS1|PAPSS2|RPL3|RPL4|RPL7,False,False,EEF1G|PAPSS1|PAPSS2|RPL3|RPL4|RPL7,stitch_only,,,,,False,False,inorganic (no carbon); contains metal/metalloid; acyclic; MW 23 < 250; 1 heavy atoms < 18,1,0,8.48,,,22.99,0,,[Na+],,,ChEMBL
218,,CHEMBL1090755,emetine,CsGiG,EEF1A1,0.0666565842432453,0.0912908709129087,0.2987701229877012,0.6112452974885998,1.0,1.0,False,False,False,STITCH,3,,,,,,,752.0,752.0,0.0,0.0,HSF1|RPS2|RPS3A,False,False,HSF1|RPS2|RPS3A,stitch_only,,,,,True,False,,37,5,4.05,,,553.5710000000004,0,,CCC1CN2CCC3=CC(=C(C=C3C2CC1CC4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC.Cl.Cl,,,ChEMBL
219,,CHEMBL14830,MgADP,CsGiG,EEF1A2,0.0902348714056084,0.0999900009999,0.3225677432256774,0.656918783007544,1.0,1.0,False,False,False,STITCH,10,,,,,,,986.0,862.0,900.0,101.0,ETF1|HSF1|PAPSS1|PAPSS2|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,False,False,ETF1|HSF1|PAPSS1|PAPSS2|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,stitch_only,,,,,True,True,,27,3,4.13,,,427.2030000000001,0,,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O,,,ChEMBL
220,,CHEMBL14249,MgATP,CsGiG,EEF1A2,0.0902348714056084,0.1062893710628937,0.3384661533846615,0.686163201861632,1.0,1.0,False,False,False,STITCH,10,,,,,,,980.0,800.0,900.0,384.0,ETF1|HSF1|PAPSS1|PAPSS2|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,False,False,ETF1|HSF1|PAPSS1|PAPSS2|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,stitch_only,,,,,True,True,,31,3,4.41,,,507.18200000000013,0,,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,,,ChEMBL
221,,CHEMBL1411246,Zn(II,CsGiG,EEF1A2,0.0902348714056084,0.1071892810718928,0.3408659134086591,0.6879013456120451,1.0,1.0,False,False,False,STITCH,10,,,,,,,794.0,794.0,700.0,129.0,ETF1|HSF1|PAPSS1|PAPSS2|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,False,False,ETF1|HSF1|PAPSS1|PAPSS2|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,stitch_only,,,,,False,False,inorganic (no carbon); contains metal/metalloid; acyclic; MW 65 < 250; 1 heavy atoms < 18,1,0,7.1,,,65.39,0,,[Zn],,,ChEMBL
222,,CHEMBL1187,phosphate,CsGiG,EEF1A1,0.1287456566975399,0.1706829317068293,0.4844515548445156,0.9732675381110538,1.0,1.0,False,False,False,STITCH,8,,,,,,,964.0,837.0,900.0,362.0,ETF1|PAPSS1|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,False,False,ETF1|PAPSS1|RPL18A|RPL3|RPL4|RPL7|RPS2|RPS3A,stitch_only,,,,,False,False,inorganic (no carbon); acyclic; MW 97 < 250; 5 heavy atoms < 18,5,0,3.68,,,96.98599999999999,0,,OP(=O)(O)[O-],,,ChEMBL
223,,CHEMBL54976,tryptophan,CsGpPW,EEF1A1,0.0222352628276244,0.2426757324267573,0.5994400559944005,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,MW 204 < 250; 15 heavy atoms < 18,15,2,2.3,,,204.22899999999996,0,,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,,,ChEMBL
224,,PUBCHEM:4627981,L-Capreomycidine,CsGpPW,EEF1A1,0.0222352628276244,0.2384761523847615,0.6012398760123988,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,MW 172 < 250; 12 heavy atoms < 18,12,1,4.14,,,172.18799999999996,0,,C1CN=C(NC1C(C(=O)O)N)N,,4627981.0,
225,,PUBCHEM:4468926,AC1NBJ90,CsGpPW,EEF1A1,0.0222352628276244,0.2470752924707529,0.6021397860213978,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,35,3,4.34,,,538.4320000000002,0,,CC(C(C(=O)O)NC(=O)NC1=NC(=NC2=C1N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O)SC)O,,4468926.0,
226,,CHEMBL1230732,adenosine monophosphate,CsGpPW,EEF1A1,0.0222352628276244,0.2446755324467553,0.6025397460253975,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,23,3,3.8,,,347.22400000000005,0,,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O,,,ChEMBL
227,,PUBCHEM:20516571,N-dimethyl-L-threonine,CsGpPW,EEF1A1,0.0222352628276244,0.2386761323867613,0.6035396460353964,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 147 < 250; 10 heavy atoms < 18,10,0,3.23,,,147.17399999999998,4,AKos Consulting & Solutions; MolCore; MolCore; MolCore,CC(C(C(=O)O)N(C)C)O,,20516571.0,
228,,CHEMBL1322152,paromomycin,CsGpPW,EEF1A1,0.0222352628276244,0.2418758124187581,0.6037396260373963,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,119.0,RPS2,False,False,RPS2,stitch_only,,,,,True,False,,42,4,5.51,,,615.6340000000002,0,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,,,ChEMBL
229,,PUBCHEM:93082,GMPCPP,CsGpPW,EEF1A1,0.0222352628276244,0.23997600239976,0.6039396060393961,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,32,3,4.64,,,521.2090000000001,0,,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(CP(=O)(O)O)O)O)O)NC(=NC2=O)N,,93082.0,
230,,PUBCHEM:439417,L-beta-lysine,CsGpPW,EEF1A1,0.0222352628276244,0.2328767123287671,0.6042395760423958,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 146 < 250; 10 heavy atoms < 18,10,0,2.82,,,146.19,13,001Chemical; A2B Chem; AA BLOCKS; Ambinter; BLD Pharm,C(CC(CC(=O)O)N)CN,,439417.0,
231,,PUBCHEM:4800,GMPCPP,CsGpPW,EEF1A1,0.0222352628276244,0.2370762923707629,0.6054394560543945,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,32,3,4.64,,,521.2090000000001,0,,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(CP(=O)(O)O)O)O)O)NC(=NC2=O)N,,4800.0,
232,,PUBCHEM:4470567,AC1NBMZI,CsGpPW,EEF1A1,0.0222352628276244,0.2438756124387561,0.6060393960603939,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,False,,26,2,4.03,,,412.31300000000016,0,,COC(=O)CC1=CN(C(=S)NC1=O)C2C(C(C(O2)COP(=O)(O)O)O)O,,4470567.0,
233,,PUBCHEM:10965805,ZINC11887869,CsGpPW,EEF1A1,0.0222352628276244,0.2441755824417558,0.6063393660633937,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,MW 211 < 250; 15 heavy atoms < 18,15,1,2.57,,,211.21699999999998,0,,COC1=CC=C(C=C1)C(C(C(=O)O)N)O,,10965805.0,
234,,PUBCHEM:49867784,CTK1I1905,CsGpPW,EEF1A1,0.0222352628276244,0.2453754624537546,0.6071392860713929,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 145 < 250; 10 heavy atoms < 18,10,0,3.4,,,145.118,2,AKos Consulting & Solutions; Ambinter,C(=C(C(=O)O)N)NC(=O)N,,49867784.0,
235,,PUBCHEM:49866400,CHEBI:74651,CsGpPW,EEF1A1,0.0222352628276244,0.236976302369763,0.6075392460753924,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,35,3,4.34,,,538.4320000000002,0,,CC(C(C(=O)O)NC(=O)NC1=NC(=NC2=C1N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O)SC)O,,49866400.0,
236,,PUBCHEM:49867889,CHEBI:74300,CsGpPW,EEF1A1,0.0222352628276244,0.2450754924507549,0.6080391960803919,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,40,4,4.67,,,588.4670000000003,0,,CC1=C(N2C(=O)C3=C(N(C2=N1)C)N(C=N3)C4C(C(C(O4)COP(=O)(O)O)O)O)CCC(C(=O)OC)NC(=O)OC,,49867889.0,
237,,PUBCHEM:3556268,osmium ammine-B,CsGpPW,EEF1A1,0.0222352628276244,0.2411758824117588,0.6082391760823918,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,755.0,755.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,inorganic (no carbon); contains metal/metalloid; acyclic; 7 heavy atoms < 18,7,0,7.83,,,286.368,0,,[NH2-].[NH2-].[NH2-].[NH2-].[NH2-].[NH2-].[Os],,3556268.0,
238,,CHEMBL1994414,pactamycin,CsGpPW,EEF1A1,0.0222352628276244,0.2417758224177582,0.6083391660833917,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,False,,40,3,4.69,,,558.6320000000002,0,,CC1=C(C(=CC=C1)O)C(=O)OCC2(C(C(C(C2(C)O)(C(C)O)NC(=O)N(C)C)N)NC3=CC=CC(=C3)C(=O)C)O,,,ChEMBL
239,,CHEMBL117110,fusidic acid,CsGpPW,EEF1A1,0.0222352628276244,0.2400759924007599,0.6085391460853915,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,False,,37,4,5.08,,,516.7190000000004,0,,CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C,,,ChEMBL
240,,PUBCHEM:49866561,SCHEMBL3470005,CsGpPW,EEF1A1,0.0222352628276244,0.2397760223977602,0.609039096090391,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,False,,26,2,4.03,,,412.31300000000016,0,,COC(=O)CC1=CN(C(=S)NC1=O)C2C(C(C(O2)COP(=O)(O)O)O)O,,49866561.0,
241,,PUBCHEM:46937130,DB08185,CsGpPW,EEF1A1,0.0222352628276244,0.2402759724027597,0.6093390660933906,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,30,3,4.01,,,463.45300000000015,0,,CC(C)CCNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O)SC,,46937130.0,
242,,PUBCHEM:16040250,[(2S)-1-[2-azanylethoxy(oxidanyl)phosphoryl]oxy-3-hexadecanoyloxy-propan-2-yl] octadecanoate,CsGpPW,EEF1A1,0.0222352628276244,0.2392760723927607,0.6094390560943905,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 720 > 700,49,0,3.57,,,720.0260000000002,0,,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,,16040250.0,
243,,CHEMBL3184791,streptomycin,CsGpPW,EEF1A1,0.0222352628276244,0.2481751824817518,0.6095390460953904,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,102.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,MW 1457 > 700,95,6,7.68,,,1457.3970000000008,0,,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O,,,ChEMBL
244,,CHEMBL1167,spectinomycin,CsGpPW,EEF1A1,0.0222352628276244,0.2477752224777522,0.6096390360963904,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,False,,23,3,5.13,,,332.353,0,,CC1CC(=O)C2(C(O1)OC3C(C(C(C(C3O2)NC)O)NC)O)O,,,ChEMBL
245,,PUBCHEM:439750,N-formylmethionine,CsGpPW,EEF1A1,0.0222352628276244,0.2490750924907509,0.6099390060993901,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 177 < 250; 11 heavy atoms < 18,11,0,2.98,,,177.22500000000002,59,001Chemical; 10X CHEM; A2B Chem; AA BLOCKS; AKos Consulting & Solutions,CSCCC(C(=O)O)NC=O,,439750.0,
246,,PUBCHEM:4477691,AC1NAIWV,CsGpPW,EEF1A1,0.0222352628276244,0.2440755924407559,0.6100389961003899,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,26,3,4.13,,,391.2770000000001,0,,CN(C)C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O,,4477691.0,
247,,PUBCHEM:444080,Maval,CsGpPW,EEF1A1,0.0222352628276244,0.2416758324167583,0.6101389861013898,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 131 < 250; 9 heavy atoms < 18,9,0,2.6,,,131.17499999999998,60,10X CHEM; 1st Scientific; A2B Chem; AA BLOCKS; AChemBlock,CC(C)C(C(=O)O)NC,,444080.0,
248,,PUBCHEM:4378,MeVal,CsGpPW,EEF1A1,0.0222352628276244,0.2458754124587541,0.6105389461053895,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 131 < 250; 9 heavy atoms < 18,9,0,2.6,,,131.17499999999998,55,001Chemical; 10X CHEM; A2B Chem; AA BLOCKS; AKos Consulting & Solutions,CC(C)C(C(=O)O)NC,,4378.0,
249,,CHEMBL1627073,uridylate,CsGpPW,EEF1A1,0.0222352628276244,0.2443755624437556,0.611038896110389,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,21,2,3.77,,,324.182,0,,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)O)O)O,,,ChEMBL
249,,CHEMBL292303,tryptophan,CsGpPW,EEF1A1,0.0222352628276244,0.2348765123487651,0.611038896110389,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,MW 204 < 250; 15 heavy atoms < 18,15,2,2.3,,,204.22899999999996,0,,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,,,ChEMBL
251,,CHEMBL1256987,fusidic acid,CsGpPW,EEF1A1,0.0222352628276244,0.2463753624637536,0.6113388661133886,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,False,,37,4,5.08,,,516.7190000000004,0,,CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C,,,ChEMBL
252,,CHEMBL43068,L-valine,CsGpPW,EEF1A1,0.0222352628276244,0.2466753324667533,0.6118388161183882,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,114.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 117 < 250; 8 heavy atoms < 18,8,0,2.53,,,117.148,0,,CC(C)C(C(=O)O)N,,,ChEMBL
253,,CHEMBL1229561,poly(2'-O-methyladenylic acid,CsGpPW,EEF1A1,0.0222352628276244,0.2432756724327567,0.6123387661233877,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,24,3,3.9,,,361.25100000000003,0,,COC1C(C(OC1N2C=NC3=C2N=CN=C3N)COP(=O)(O)O)O,,,ChEMBL
253,,CHEMBL1230331,4-thiouridylate,CsGpPW,EEF1A1,0.0222352628276244,0.2431756824317568,0.6123387661233877,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,21,2,4.06,,,340.25000000000006,0,,C1=CN(C(=O)NC1=S)C2C(C(C(O2)COP(=O)(O)O)O)O,,,ChEMBL
253,,PUBCHEM:71627367,4'-O-Benzyl paromomycin,CsGpPW,EEF1A1,0.0222352628276244,0.2464753524647535,0.6123387661233877,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,MW 706 > 700,49,5,5.53,,,705.7590000000001,0,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)OCC3=CC=CC=C3)O)N)OC4C(C(C(O4)CO)OC5C(C(C(C(O5)CN)O)O)N)O)O)N,,71627367.0,
256,,CHEMBL1315633,adenosine monophosphate,CsGpPW,EEF1A1,0.0222352628276244,0.2442755724427557,0.6127387261273872,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,23,3,3.8,,,347.22400000000005,0,,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O,,,ChEMBL
256,,PUBCHEM:4478774,AC1NAL8N,CsGpPW,EEF1A1,0.0222352628276244,0.2475752424757524,0.6127387261273872,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,30,3,4.01,,,463.45300000000015,0,,CC(C)CCNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O)SC,,4478774.0,
258,,CHEMBL11257,L-valine,CsGpPW,EEF1A1,0.0222352628276244,0.2446755324467553,0.6137386261373863,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,114.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 117 < 250; 8 heavy atoms < 18,8,0,2.53,,,117.148,0,,CC(C)C(C(=O)O)N,,,ChEMBL
258,,PUBCHEM:392,beta-lysin,CsGpPW,EEF1A1,0.0222352628276244,0.2457754224577542,0.6137386261373863,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 146 < 250; 10 heavy atoms < 18,10,0,2.82,,,146.19,24,001Chemical; A2B Chem; AA BLOCKS; AKos Consulting & Solutions; Ambinter,C(CC(CC(=O)O)N)CN,,392.0,
260,,CHEMBL2206196,paromomycin,CsGpPW,EEF1A1,0.0222352628276244,0.2445755424457554,0.6138386161383862,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,121.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,MW 712 > 700,47,4,5.77,,,711.6970000000003,0,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N.[O-]S(=O)(=O)[O-],,,ChEMBL
261,,CHEMBL1200740,streptomycin,CsGpPW,EEF1A1,0.0222352628276244,0.2493750624937506,0.6139386061393861,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,102.0,RPS2,False,False,RPS2,stitch_only,,,,,True,False,,40,3,5.68,,,581.5800000000003,0,,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O,,,ChEMBL
261,,CHEMBL574817,3'-phosphoadenosine 5'-phosphate,CsGpPW,EEF1A1,0.0222352628276244,0.2430756924307569,0.6139386061393861,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,27,3,4.08,,,427.2030000000001,0,,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)O)OP(=O)(O)O)O,,,ChEMBL
263,,CHEMBL388560,diazinon,CsGpPW,EEF1A1,0.0222352628276244,0.2447755224477552,0.6142385761423858,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,700.0,0.0,700.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,False,,19,1,2.99,,,304.35200000000003,0,,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,,,ChEMBL
264,,PUBCHEM:5326793,PE(34:0),CsGpPW,EEF1A1,0.0222352628276244,0.2376762323767623,0.6143385661433857,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 720 > 700,49,0,3.57,,,720.0260000000002,2,BenchChem; EvitaChem,CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,,5326793.0,
265,,PUBCHEM:10774843,K-9390,CsGpPW,EEF1A1,0.0222352628276244,0.2387761223877612,0.6145385461453855,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,MW 211 < 250; 15 heavy atoms < 18,15,1,2.57,,,211.21699999999998,0,,COC1=CC=C(C=C1)C(C(C(=O)O)N)O,,10774843.0,
266,,PUBCHEM:10691837,nn-dimethyl guanylic acid,CsGpPW,EEF1A1,0.0222352628276244,0.250974902509749,0.6149385061493851,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,True,True,,26,3,4.13,,,391.2770000000001,0,,CN(C)C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O,,10691837.0,
267,,PUBCHEM:53723505,N-dimethyl-L-threonine,CsGpPW,EEF1A1,0.0222352628276244,0.2433756624337566,0.6154384561543845,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 147 < 250; 10 heavy atoms < 18,10,0,3.23,,,147.17399999999998,3,"AKos Consulting & Solutions; J&H Chemical Co.,ltd; RR Scientific",CC(C(C(=O)O)N(C)C)O,,53723505.0,
268,,PUBCHEM:911,fMet,CsGpPW,EEF1A1,0.0222352628276244,0.2430756924307569,0.6155384461553844,1.0,1.0,1.0,False,False,False,STITCH,1,,,,,,,644.0,644.0,0.0,0.0,RPS2,False,False,RPS2,stitch_only,,,,,False,False,acyclic; MW 177 < 250; 11 heavy atoms < 18,11,0,2.98,,,177.22500000000002,64,001Chemical; 10X CHEM; A2B Chem; AA BLOCKS; AChemBlock,CSCCC(C(=O)O)NC=O,,911.0,
